ProcessId,Timestamp,RecordNumber,ProcessName,EventID,Url,PackageFullName,Reason
,2026-04-08 22:20:57.244272+00:00,893,,16,,,
,2026-04-08 22:20:57.246584+00:00,894,,16,,,
,2026-04-08 22:20:59.829046+00:00,895,,16,,,
,2026-04-08 22:21:31.708897+00:00,896,,10016,,,
,2026-04-08 22:21:32.731361+00:00,897,,7040,,,
,2026-04-08 22:21:45.606537+00:00,898,,10016,,,
,2026-04-08 22:21:46.603512+00:00,899,,10010,,,
,2026-04-08 22:21:51.040562+00:00,900,,10016,,,
,2026-04-08 22:21:51.786100+00:00,901,,16,,,
,2026-04-08 22:22:46.778070+00:00,902,,16,,,
,2026-04-08 22:22:49.109230+00:00,903,,16,,,
,2026-04-08 22:23:50.994864+00:00,904,,16,,,
,2026-04-08 22:24:58.707308+00:00,905,,1801,,,
,2026-04-08 22:24:58.714928+00:00,906,,1796,,,
,2026-04-08 22:24:58.714981+00:00,907,,1796,,,
,2026-04-08 22:24:59.544127+00:00,908,,16,,,
,2026-04-08 22:25:24.660648+00:00,909,,7040,,,
,2026-04-08 22:26:49.049650+00:00,910,,16,,,
,2026-04-08 22:26:49.052973+00:00,911,,16,,,
,2026-04-08 22:26:49.055605+00:00,912,,16,,,
,2026-04-08 22:27:02.944984+00:00,913,,16,,,
,2026-04-08 22:27:02.948610+00:00,914,,16,,,
,2026-04-08 22:27:02.950378+00:00,915,,16,,,
,2026-04-08 22:27:09.061522+00:00,916,,7040,,,
,2026-04-08 22:27:19.877159+00:00,917,,7045,,,
,2026-04-08 22:27:52.231661+00:00,918,,16,,,
,2026-04-08 22:31:40.453354+00:00,919,,44,,,
,2026-04-08 22:32:37.244310+00:00,920,,43,,,
,2026-04-08 22:33:04.903664+00:00,921,,19,,,
,2026-04-08 22:34:15.854923+00:00,922,,16,,,
,2026-04-08 22:34:16.136112+00:00,923,,16,,,
,2026-04-08 22:34:16.372957+00:00,924,,7040,,,
,2026-04-08 22:34:34.960394+00:00,925,,44,,,
,2026-04-08 22:36:21.269770+00:00,926,,44,,,
,2026-04-08 22:36:41.845758+00:00,927,,44,,,
,2026-04-08 22:39:17.465801+00:00,928,,44,,,
,2026-04-08 22:39:58.293110+00:00,929,,566,,,12.0
,2026-04-08 22:42:29.727314+00:00,930,,43,,,
,2026-04-08 22:42:30.541121+00:00,931,,19,,,
,2026-04-08 22:42:43.124664+00:00,932,,44,,,
,2026-04-08 22:42:49.225079+00:00,933,,16,,,
,2026-04-08 22:42:51.163416+00:00,934,,43,,,
,2026-04-08 22:42:53.827400+00:00,935,,19,,,
,2026-04-08 22:43:21.990023+00:00,936,,16,,,
,2026-04-08 22:43:23.265232+00:00,937,,43,,,
,2026-04-08 22:43:23.780891+00:00,938,,16,,,
,2026-04-08 22:43:24.887224+00:00,939,,19,,,
,2026-04-08 22:43:34.277990+00:00,940,,44,,,
,2026-04-08 22:43:43.073286+00:00,941,,44,,,
,2026-04-08 22:43:44.958847+00:00,942,,43,,,
,2026-04-08 22:43:54.229576+00:00,943,,566,,,32.0
,2026-04-08 22:44:27.331820+00:00,944,,16,,,
,2026-04-08 22:44:27.877569+00:00,945,,16,,,
,2026-04-08 22:45:23.269196+00:00,946,,19,,,
,2026-04-08 22:49:19.923803+00:00,947,,7040,,,
,2026-04-08 22:49:21.649982+00:00,948,,7040,,,
,2026-04-08 22:50:01.635002+00:00,949,,16,,,
,2026-04-08 22:50:06.811028+00:00,950,,43,,,
,2026-04-08 22:50:57.859550+00:00,951,,16,,,
,2026-04-08 22:51:43.788719+00:00,952,,16,,,
,2026-04-08 22:51:44.383965+00:00,953,,16,,,
,2026-04-08 22:51:45.502453+00:00,954,,19,,,
,2026-04-08 23:18:36.479145+00:00,955,,44,,,
,2026-04-08 23:18:36.479147+00:00,956,,44,,,
,2026-04-08 23:18:36.479147+00:00,957,,44,,,
,2026-04-08 23:18:36.479149+00:00,958,,44,,,
,2026-04-08 23:18:36.479149+00:00,959,,44,,,
,2026-04-08 23:19:21.822327+00:00,960,,566,,,12.0
,2026-04-08 23:20:15.798397+00:00,961,,37,,,
,2026-04-08 23:20:19.636173+00:00,962,,7040,,,
,2026-04-08 23:21:28.880085+00:00,963,,566,,,32.0
,2026-04-08 23:22:27.394018+00:00,964,,7011,,,
,2026-04-08 23:23:54.944529+00:00,965,,7009,,,
,2026-04-08 23:23:54.944529+00:00,966,,7000,,,
,2026-04-09 00:00:20.754004+00:00,967,,6008,,,
,2026-04-09 00:00:20.755562+00:00,968,,6009,,,
,2026-04-09 00:00:20.755596+00:00,969,,6005,,,
,2026-04-09 00:00:20.755919+00:00,970,,6013,,,
,2026-04-09 00:00:11.655233+00:00,971,,12,,,
,2026-04-09 00:00:11.655235+00:00,972,,25,,,
,2026-04-09 00:00:11.655428+00:00,973,,153,,,
,2026-04-09 00:00:11.655922+00:00,974,,20,,,
,2026-04-09 00:00:11.655941+00:00,975,,247,,,
,2026-04-09 00:00:11.656130+00:00,976,,238,,,
,2026-04-09 00:00:11.656130+00:00,977,,25,,,
,2026-04-09 00:00:11.656130+00:00,978,,27,,,
,2026-04-09 00:00:11.656147+00:00,979,,18,,,
,2026-04-09 00:00:11.656176+00:00,980,,32,,,
,2026-04-09 00:00:11.659901+00:00,981,,20,,,
,2026-04-09 00:00:11.693903+00:00,982,,16,,,
,2026-04-09 00:00:13.384964+00:00,983,,3,,,
,2026-04-09 00:00:15.454384+00:00,984,,6,,,
,2026-04-09 00:00:15.455082+00:00,985,,6,,,
,2026-04-09 00:00:15.456257+00:00,986,,6,,,
,2026-04-09 00:00:15.720457+00:00,987,,98,,,
,2026-04-09 00:00:15.811777+00:00,988,,6,,,
,2026-04-09 00:00:15.815855+00:00,989,,6,,,
,2026-04-09 00:00:15.915581+00:00,990,,6,,,
,2026-04-09 00:00:15.943781+00:00,991,,41,,,
,2026-04-09 00:00:15.954702+00:00,992,,172,,,6.0
,2026-04-09 00:00:16.168852+00:00,993,,55,,,
,2026-04-09 00:00:16.444548+00:00,994,,32,,,
,2026-04-09 00:00:17.054253+00:00,995,,98,,,
,2026-04-09 00:00:17.236959+00:00,996,,24,,,
,2026-04-09 00:00:17.629717+00:00,997,,19,,,
,2026-04-09 00:00:17.629742+00:00,998,,25,,,
,2026-04-09 00:00:17.630384+00:00,999,,23,,,
,2026-04-09 00:00:17.763678+00:00,1000,,14,,,
,2026-04-09 00:00:17.765982+00:00,1001,,12,,,
,2026-04-09 00:00:17.855717+00:00,1002,,6156,,,
,2026-04-09 00:00:18.163355+00:00,1003,,16962,,,
,2026-04-09 00:00:18.180677+00:00,1004,,16977,,,
,2026-04-09 00:00:18.180681+00:00,1005,,16983,,,
,2026-04-09 00:00:19.962181+00:00,1006,,6,,,
,2026-04-09 00:00:20.113649+00:00,1007,,6,,,
,2026-04-09 00:00:20.163580+00:00,1008,,6,,,
,2026-04-09 00:00:20.225525+00:00,1009,,6,,,
,2026-04-09 00:00:20.228041+00:00,1010,,6,,,
,2026-04-09 00:00:20.228046+00:00,1011,,1,,,
,2026-04-09 00:00:20.228117+00:00,1012,,6,,,
,2026-04-09 00:00:20.237202+00:00,1013,,6,,,
,2026-04-09 00:00:20.244318+00:00,1014,,6,,,
,2026-04-09 00:00:20.980400+00:00,1015,,50036,,,
,2026-04-09 00:00:20.981762+00:00,1016,,50103,,,
,2026-04-09 00:00:20.982027+00:00,1017,,50036,,,
,2026-04-09 00:00:21.036825+00:00,1018,,51046,,,
4.0,2026-04-09 00:00:22.479952+00:00,1019,,112,http://*:5357/,,
4.0,2026-04-09 00:00:22.479958+00:00,1020,,112,http://+:80/Temporary_Listen_Addresses/,,
4.0,2026-04-09 00:00:22.479961+00:00,1021,,112,https://*:5358/,,
4.0,2026-04-09 00:00:22.479967+00:00,1022,,112,http://*:2869/,,
4.0,2026-04-09 00:00:22.479973+00:00,1023,,112,https://+:5986/wsman/,,
4.0,2026-04-09 00:00:22.479979+00:00,1024,,112,http://+:47001/wsman/,,
4.0,2026-04-09 00:00:22.479982+00:00,1025,,112,http://+:5985/wsman/,,
4.0,2026-04-09 00:00:22.479984+00:00,1026,,112,https://+:3392/rdp/,,
4.0,2026-04-09 00:00:22.479992+00:00,1027,,112,https://+:443/sra_{BA195980-CD49-458b-9E23-C84EE0ADCD75}/,,
4.0,2026-04-09 00:00:22.480017+00:00,1028,,112,http://+:10247/apps/,,
4.0,2026-04-09 00:00:22.480022+00:00,1029,,112,https://+:10245/WMPNSSv4/,,
4.0,2026-04-09 00:00:22.480026+00:00,1030,,112,http://+:10243/WMPNSSv4/,,
4.0,2026-04-09 00:00:22.480030+00:00,1031,,112,http://+:10246/MDEServer/,,
,2026-04-09 00:00:26.644730+00:00,1032,,7026,,,
,2026-04-09 00:00:26.647686+00:00,1033,,18,,,
,2026-04-09 00:00:26.810221+00:00,1034,,7040,,,
,2026-04-09 00:00:40.289534+00:00,1035,,1041,,,
,2026-04-09 00:00:40.289598+00:00,1036,,1038,,,
,2026-04-09 00:00:44.848368+00:00,1037,,1282,,,
,2026-04-09 00:00:45.330374+00:00,1038,,1025,,,
,2026-04-09 00:00:48.244780+00:00,1039,,7001,,,
,2026-04-09 00:00:57.665340+00:00,1040,,10010,,,
,2026-04-09 00:02:17.345852+00:00,1041,,10016,,,
,2026-04-09 00:03:03.227726+00:00,1042,,7009,,,
,2026-04-09 00:03:03.227726+00:00,1043,,7000,,,
,2026-04-09 00:03:08.278807+00:00,1044,,10016,,,
,2026-04-09 00:03:21.114277+00:00,1045,,7040,,,
,2026-04-09 00:03:23.457842+00:00,1046,,16,,,
,2026-04-09 00:03:40.910042+00:00,1047,,10016,,,
,2026-04-09 00:03:40.912178+00:00,1048,,10016,,,
,2026-04-09 00:03:40.913805+00:00,1049,,10016,,,
,2026-04-09 00:05:24.870121+00:00,1050,,1801,,,
,2026-04-09 00:05:24.881760+00:00,1051,,1796,,,
,2026-04-09 00:05:24.881817+00:00,1052,,1796,,,
,2026-04-09 00:05:32.496765+00:00,1053,,7040,,,
,2026-04-09 00:10:46.801140+00:00,1054,,44,,,
,2026-04-09 00:10:46.801178+00:00,1055,,43,,,
,2026-04-09 00:11:01.657520+00:00,1056,,19,,,
