RemoteEventLogging,ResourceManager,TargetOutboundDomainName,CallerProcessName,VsmLaunchType,FlightSigning,AuthenticationPackageName,ForceLogoff,IpAddress,ProcessId,SchemaFriendlyName,TargetLinkedLogonId,KernelDebug,NewSd,AccessMask,MinPasswordLength,KeyFilePath,TargetUserSid,SubjectUserName,TargetUserName,HomeDirectory,TransactionId,LogonGuid,KeyName,TargetDomainName,Service,FileName,TargetServerName,KeyLength,HandleId,Workstation,LmPackageName,CommandLine,ClientCreationTime,LockoutThreshold,CategoryId,ReturnCode,MachineAccountQuota,OldUacValue,TargetLogonId,CallerProcessId,AllowedToDelegateTo,PasswordHistoryLength,KeyType,ConfigAccessPolicy,Type,ProviderName,UserAccountControl,UserWorkstations,Timestamp,PuaPolicyId,RestrictedAdminMode,LogonType,NewTime,PasswordProperties,PasswordLastSet,NewTargetUserName,TargetInfo,HypervisorLoadOptions,AccessRemoved,TargetOutboundUserName,ClientProcessStartKey,AlgorithmName,HypervisorLaunchType,AccessGranted,LockoutDuration,Flags,ElevatedToken,ImpersonationLevel,IpPort,RecordNumber,AccessList,PuaCount,ObjectType,ProcessName,DomainName,MaxPasswordAge,TargetName,SubjectLogonId,OldSd,SubcategoryGuid,SubjectDomainName,TargetProcessId,CountOfCredentialsReturned,Dummy,ObjectName,UserPrincipalName,MixedDomainMode,NewState,DisplayName,PrimaryGroupId,SubjectUserSid,Identity,AdvancedOptions,RemoteCredentialGuard,DomainSid,NewProcessName,OldTargetUserName,LinkName,PreviousTime,Schema,ProcessCreationTime,SidHistory,LoadOptions,AccountExpires,TestSigning,DomainPolicyChanged,EventID,UserParameters,OemInformation,DomainBehaviorVersion,ScriptPath,MandatoryLabel,ProfilePath,NewProcessId,MinPasswordAge,HomePath,PackageSid,ResourceAttributes,TokenElevationType,TargetSid,LogonHours,Resource,ClientProcessId,SubcategoryId,TargetProcessName,SamAccountName,MemberSid,PrivilegeList,LogonProcessName,TransmittedServices,NewUacValue,ObjectServer,ReadOperation,LockoutObservationWindow,ParentProcessName,WorkstationName,Operation,AuditPolicyChanges,MemberName,TargetLogonGuid,DisableIntegrityChecks,HypervisorDebug,VirtualAccount
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.718344+00:00,,,,,,,,,,,,,,,,,,,,,7033,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.718515+00:00,,,,,,,,,,,,,,,,,,,,,7034,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.718719+00:00,,,,,,,,,,,,,,,,,,,,,7035,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.718826+00:00,,,,,,,,,,,,,,,,,,,,,7036,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.718969+00:00,,,,,,,,,,,,,,,,,,,,,7037,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.719059+00:00,,,,,,,,,,,,,,,,,,,,,7038,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.719194+00:00,,,,,,,,,,,,,,,,,,,,,7039,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.719294+00:00,,,,,,,,,,,,,,,,,,,,,7040,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.719418+00:00,,,,,,,,,,,,,,,,,,,,,7041,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.719521+00:00,,,,,,,,,,,,,,,,,,,,,7042,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.719666+00:00,,,,,,,,,,,,,,,,,,,,,7043,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.719751+00:00,,,,,,,,,,,,,,,,,,,,,7044,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.719881+00:00,,,,,,,,,,,,,,,,,,,,,7045,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.719969+00:00,,,,,,,,,,,,,,,,,,,,,7046,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.720081+00:00,,,,,,,,,,,,,,,,,,,,,7047,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,2026-04-08 15:33:28.720465+00:00,,,,,,,,,,,,,,,,,,,,,7048,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8099,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.724541+00:00,,,,,,,,,,,,,,,,,,,,,7049,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.724684+00:00,,,,,,,,,,,,,,,,,,,,,7050,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.724911+00:00,,,,,,,,,,,,,,,,,,,,,7051,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.725060+00:00,,,,,,,,,,,,,,,,,,,,,7052,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.725189+00:00,,,,,,,,,,,,,,,,,,,,,7053,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.725290+00:00,,,,,,,,,,,,,,,,,,,,,7054,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.725397+00:00,,,,,,,,,,,,,,,,,,,,,7055,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.725489+00:00,,,,,,,,,,,,,,,,,,,,,7056,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.725630+00:00,,,,,,,,,,,,,,,,,,,,,7057,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.725729+00:00,,,,,,,,,,,,,,,,,,,,,7058,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.725834+00:00,,,,,,,,,,,,,,,,,,,,,7059,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.725916+00:00,,,,,,,,,,,,,,,,,,,,,7060,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.726021+00:00,,,,,,,,,,,,,,,,,,,,,7061,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.732815+00:00,,,,,,,,,,,,,,,,,,,,,7062,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.732994+00:00,,,,,,,,,,,,,,,,,,,,,7063,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.733137+00:00,,,,,,,,,,,,,,,,,,,,,7064,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.733232+00:00,,,,,,,,,,,,,,,,,,,,,7065,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.733362+00:00,,,,,,,,,,,,,,,,,,,,,7066,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.733519+00:00,,,,,,,,,,,,,,,,,,,,,7067,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.733688+00:00,,,,,,,,,,,,,,,,,,,,,7068,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.733791+00:00,,,,,,,,,,,,,,,,,,,,,7069,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.733900+00:00,,,,,,,,,,,,,,,,,,,,,7070,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.733984+00:00,,,,,,,,,,,,,,,,,,,,,7071,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.734085+00:00,,,,,,,,,,,,,,,,,,,,,7072,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.734169+00:00,,,,,,,,,,,,,,,,,,,,,7073,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.734276+00:00,,,,,,,,,,,,,,,,,,,,,7074,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.759295+00:00,,,,,,,,,,,,,,,,,,,,,7075,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.759600+00:00,,,,,,,,,,,,,,,,,,,,,7076,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.803465+00:00,,,,,,,,,,,,,,,,,,,,,7077,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.805794+00:00,,,,,,,,,,,,,,,,,,,,,7078,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.806061+00:00,,,,,,,,,,,,,,,,,,,,,7079,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
,,,,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,2026-04-08 15:33:28.806194+00:00,,,,,,,,,,,,,,,,,,,,,7080,,,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,0x0000000000047bb6,,,NORMALVM,,1,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,2026-04-08 15:32:59.918915+00:00,,,,,,5379,,,,,,,,,,,,,,,,3804,,,,,,,,,,%%8100,,,,,,,,,,
