CallerProcessName,AuthenticationPackageName,ForceLogoff,IpAddress,ProcessId,SubjectUserName,TargetUserName,CommandLine,Timestamp,RecordNumber,ProcessName,ProcessCreationTime,EventID,LockoutObservationWindow,ParentProcessName,WorkstationName,Operation,MemberName,TargetLogonGuid
,,,,,pizza,,,2026-04-08 15:33:06.577995+00:00,6588,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:06.578125+00:00,6589,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:06.578293+00:00,6590,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:06.823618+00:00,6591,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:06.826214+00:00,6592,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,Negotiate,,-,0x00000000000002e4,NORMALVM$,SYSTEM,,2026-04-08 15:33:07.019304+00:00,6593,C:\Windows\System32\services.exe,,4624,,,-,,,
,,,,,SYSTEM,,,2026-04-08 15:33:07.019310+00:00,6594,,,4672,,,,,,
,Negotiate,,-,0x00000000000002e4,NORMALVM$,SYSTEM,,2026-04-08 15:33:07.436558+00:00,6595,C:\Windows\System32\services.exe,,4624,,,-,,,
,,,,,SYSTEM,,,2026-04-08 15:33:07.436563+00:00,6596,,,4672,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.031395+00:00,6597,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.057005+00:00,6598,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.057327+00:00,6599,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.073248+00:00,6600,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.077797+00:00,6601,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,Negotiate,,-,0x00000000000002e4,NORMALVM$,SYSTEM,,2026-04-08 15:33:08.117191+00:00,6602,C:\Windows\System32\services.exe,,4624,,,-,,,
,,,,,SYSTEM,,,2026-04-08 15:33:08.117197+00:00,6603,,,4672,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.329382+00:00,6604,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.329586+00:00,6605,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.329922+00:00,6606,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.330378+00:00,6607,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.330658+00:00,6608,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.330866+00:00,6609,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.331005+00:00,6610,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.331106+00:00,6611,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.331291+00:00,6612,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.331392+00:00,6613,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.331589+00:00,6614,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.331730+00:00,6615,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.331961+00:00,6616,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.332096+00:00,6617,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.332218+00:00,6618,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.332592+00:00,6619,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.336967+00:00,6620,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.337141+00:00,6621,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.337322+00:00,6622,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.337599+00:00,6623,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.337786+00:00,6624,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.337914+00:00,6625,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.338274+00:00,6626,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.338507+00:00,6627,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.338705+00:00,6628,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.338903+00:00,6629,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.339283+00:00,6630,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.356556+00:00,6631,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.356855+00:00,6632,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.362299+00:00,6633,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.362545+00:00,6634,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.362734+00:00,6635,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.363010+00:00,6636,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.363285+00:00,6637,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.363592+00:00,6638,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.363857+00:00,6639,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.364046+00:00,6640,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.364168+00:00,6641,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.364264+00:00,6642,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.364437+00:00,6643,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.364691+00:00,6644,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.364933+00:00,6645,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.441296+00:00,6646,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.444984+00:00,6647,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.457197+00:00,6648,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.457544+00:00,6649,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.457718+00:00,6650,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.457817+00:00,6651,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.457941+00:00,6652,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.458031+00:00,6653,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.458130+00:00,6654,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.458239+00:00,6655,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.458338+00:00,6656,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.458422+00:00,6657,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.458599+00:00,6658,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.458693+00:00,6659,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.458807+00:00,6660,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:08.458897+00:00,6661,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
C:\Windows\System32\svchost.exe,,,,,NORMALVM$,Administrators,,2026-04-08 15:33:08.466311+00:00,6662,,,4799,,,,,,
,,,,,pizza,,,2026-04-08 15:33:09.275158+00:00,6663,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:09.275631+00:00,6664,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:09.275908+00:00,6665,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:09.276197+00:00,6666,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:09.276533+00:00,6667,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:09.276796+00:00,6668,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:09.277115+00:00,6669,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:09.277361+00:00,6670,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:09.277628+00:00,6671,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:09.277861+00:00,6672,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:09.278124+00:00,6673,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:09.278385+00:00,6674,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:09.278650+00:00,6675,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:09.278896+00:00,6676,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:13.745413+00:00,6677,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:13.747379+00:00,6678,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:13.757677+00:00,6679,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:13.901096+00:00,6680,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:13.902325+00:00,6681,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.159397+00:00,6682,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.159519+00:00,6683,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.159651+00:00,6684,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.159727+00:00,6685,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.159843+00:00,6686,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.159925+00:00,6687,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.160032+00:00,6688,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.160103+00:00,6689,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.160208+00:00,6690,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.160278+00:00,6691,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.160376+00:00,6692,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.160509+00:00,6693,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.160645+00:00,6694,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.160742+00:00,6695,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.160854+00:00,6696,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.161097+00:00,6697,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.182583+00:00,6698,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.182867+00:00,6699,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.183029+00:00,6700,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.183128+00:00,6701,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.183277+00:00,6702,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.183372+00:00,6703,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.183475+00:00,6704,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.183546+00:00,6705,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.183641+00:00,6706,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.183958+00:00,6707,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.184227+00:00,6708,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.184328+00:00,6709,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.184439+00:00,6710,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,NORMALVM$,,,2026-04-08 15:33:14.231701+00:00,6711,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,NORMALVM$,,,2026-04-08 15:33:14.231922+00:00,6712,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,NORMALVM$,,,2026-04-08 15:33:14.232384+00:00,6713,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.239563+00:00,6714,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.239758+00:00,6715,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.239943+00:00,6716,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.240189+00:00,6717,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.240456+00:00,6718,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.240643+00:00,6719,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.240818+00:00,6720,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.241171+00:00,6721,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.241394+00:00,6722,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.241541+00:00,6723,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.241920+00:00,6724,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.242107+00:00,6725,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:14.242342+00:00,6726,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,NORMALVM$,,,2026-04-08 15:33:15.799778+00:00,6727,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,NORMALVM$,,,2026-04-08 15:33:15.800896+00:00,6728,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:15.961676+00:00,6729,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:16.106325+00:00,6730,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:16.106375+00:00,6731,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:16.106678+00:00,6732,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,NORMALVM$,,,2026-04-08 15:33:16.109072+00:00,6733,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,NORMALVM$,,,2026-04-08 15:33:16.109112+00:00,6734,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:16.135189+00:00,6735,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:17.917011+00:00,6736,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:18.201942+00:00,6737,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:18.390362+00:00,6738,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:18.390413+00:00,6739,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,LOCAL SERVICE,,,2026-04-08 15:33:18.800726+00:00,6740,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,LOCAL SERVICE,,,2026-04-08 15:33:18.800978+00:00,6741,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,LOCAL SERVICE,,,2026-04-08 15:33:18.801025+00:00,6742,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,LOCAL SERVICE,,,2026-04-08 15:33:18.802221+00:00,6743,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,LOCAL SERVICE,,,2026-04-08 15:33:18.842890+00:00,6744,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,LOCAL SERVICE,,,2026-04-08 15:33:18.843332+00:00,6745,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,Negotiate,,-,0x00000000000002e4,NORMALVM$,SYSTEM,,2026-04-08 15:33:20.028536+00:00,6746,C:\Windows\System32\services.exe,,4624,,,-,,,
,,,,,SYSTEM,,,2026-04-08 15:33:20.028540+00:00,6747,,,4672,,,,,,
,,,,,LOCAL SERVICE,,,2026-04-08 15:33:20.919374+00:00,6748,,,5058,,,,%%2458,,
,,,,,LOCAL SERVICE,,,2026-04-08 15:33:20.920250+00:00,6749,,,5061,,,,%%2480,,
,,,,,LOCAL SERVICE,,,2026-04-08 15:33:20.923553+00:00,6750,,,5059,,,,%%2464,,
,,,,,pizza,,,2026-04-08 15:33:21.065105+00:00,6751,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.065897+00:00,6752,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.066071+00:00,6753,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.066181+00:00,6754,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.066307+00:00,6755,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.066397+00:00,6756,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.066505+00:00,6757,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.066593+00:00,6758,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.066692+00:00,6759,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.066772+00:00,6760,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.066879+00:00,6761,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.066956+00:00,6762,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.067135+00:00,6763,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.067280+00:00,6764,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,LOCAL SERVICE,,,2026-04-08 15:33:21.365311+00:00,6765,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.372778+00:00,6766,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.373585+00:00,6767,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.373644+00:00,6768,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,LOCAL SERVICE,,,2026-04-08 15:33:21.398014+00:00,6769,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.439062+00:00,6770,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.440598+00:00,6771,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,LOCAL SERVICE,,,2026-04-08 15:33:21.679489+00:00,6772,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,LOCAL SERVICE,,,2026-04-08 15:33:21.679543+00:00,6773,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.819332+00:00,6774,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.819523+00:00,6775,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.819679+00:00,6776,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.819817+00:00,6777,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.819971+00:00,6778,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.820110+00:00,6779,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.820244+00:00,6780,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.820324+00:00,6781,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.820450+00:00,6782,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.820526+00:00,6783,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.820633+00:00,6784,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.820707+00:00,6785,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.820940+00:00,6786,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.821053+00:00,6787,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.821171+00:00,6788,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.821470+00:00,6789,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.869740+00:00,6790,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.869892+00:00,6791,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.870060+00:00,6792,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.870165+00:00,6793,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.870333+00:00,6794,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.870424+00:00,6795,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.870531+00:00,6796,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.870613+00:00,6797,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.870716+00:00,6798,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.870798+00:00,6799,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.870897+00:00,6800,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.870970+00:00,6801,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-08 15:33:21.871071+00:00,6802,,2026-04-08 15:32:59.918915+00:00,5379,,,,,,
