LogonType,VirtualAccount,Resource,TargetProcessName,SidHistory,TargetName,TargetInfo,MasterKeyId,FailureReason,KeyType,TargetOutboundDomainName,NewUacValue,Schema,EventCountTotal,EnabledPrivilegeList,Status,ClientCreationTime,CallerProcessId,ProcessName,RecordNumber,SessionId,SchemaFriendlyName,NewProcessName,PasswordLastSet,OldUacValue,CountOfCredentialsReturned,LmPackageName,UserParameters,DisabledPrivilegeList,UserWorkstations,AuthenticationPackageName,CryptoAlgorithms,TargetSid,VsmLaunchType,ReadOperation,LogonGuid,TargetOutboundUserName,LoadOptions,EventID,TargetDomainName,TargetServerName,AlgorithmName,LogonProcessName,Timestamp,DisplayName,HomePath,VendorIds,UserAccountControl,TargetUserSid,NewProcessId,TargetProcessId,SubjectUserName,EventIdx,Type,TokenElevationType,KernelDebug,SubjectDomainName,AllowedToDelegateTo,ProcessCreationTime,DataDescription,TestSigning,PrivilegeList,PackageSid,ProtectedDataFlags,FlightSigning,KeyFilePath,AdvancedOptions,TargetLinkedLogonId,RestrictedAdminMode,RemoteCredentialGuard,SubjectLogonId,UserPrincipalName,PuaPolicyId,Identity,HomeDirectory,ElevatedToken,DeviceDescription,Operation,PuaCount,TargetUserName,HypervisorLoadOptions,SubjectUserSid,TargetLogonId,MandatoryLabel,ProcessId,TransmittedServices,SamAccountName,ScriptPath,ClientProcessId,KeyLength,ImpersonationLevel,DisableIntegrityChecks,GroupMembership,CompatibleIds,IpAddress,DeviceId,RemoteEventLogging,HypervisorDebug,PrimaryGroupId,HypervisorLaunchType,TargetLogonGuid,ProviderName,CallerProcessName,Flags,Dummy,WorkstationName,ParentProcessName,AccountExpires,LogonHours,ClassId,IpPort,ReturnCode,ClassName,KeyName,CommandLine,ProfilePath,LocationInformation,ConfigAccessPolicy
,,,,,,,,,,,,,,SeRestorePrivilege,,,,C:\Windows\System32\svchost.exe,5701,,,,,,,,,-,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:07:01.452015+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x00000000000010d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,SeBackupPrivilege,,,,C:\Windows\System32\svchost.exe,5702,,,,,,,,,-,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:07:01.452028+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x00000000000010d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0x00000001,,,C:\Windows\System32\backgroundTaskHost.exe,5703,,,,,,,,,,,,,,,,,,,4689,,,,,2026-04-18 17:07:02.224401+00:00,,,,,,,,pizza,,,,,DESKTOP-7CV8A7M,,,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,0x0000000000001468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5704,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.297289+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,WindowsLive:(token):name=pizzahuthacker@gmail.com;serviceuri=*,,,,,,,,,,,,,,5705,,,,,,0,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.299107+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,3221226021,,,,,,
,,,,,WindowsLive:(cert):name=pizzahuthacker@gmail.com;serviceuri=*,,,,,,,,,,,,,,5706,,,,,,0,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.299168+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,3221226021,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5707,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.301905+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5708,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.304258+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5709,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.754717+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5710,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.754898+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5711,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.781269+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5712,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.781517+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5713,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.781731+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5714,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.781834+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5715,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.782122+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5716,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.782261+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5717,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.782431+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5718,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.782522+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5719,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.782650+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5720,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.782736+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5721,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.782856+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5722,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.782936+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5723,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.783056+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5724,,,,,,1,,,,,,,,,%%8099,,,,5379,,,,,2026-04-18 17:07:02.783388+00:00,,,,,,,,pizza,,1,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5725,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.789967+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5726,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.790215+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5727,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.790411+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5728,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.790527+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5729,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.790688+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5730,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.792419+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5731,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.792622+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5732,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.792736+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5733,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.792934+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5734,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.793049+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5735,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.793171+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5736,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.793255+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5737,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.793369+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5738,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.800594+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5739,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.800774+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5740,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.800928+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5741,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.801064+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5742,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.801207+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5743,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.801306+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5744,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.801447+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5745,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.801563+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5746,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.801849+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5747,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.801960+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5748,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.802084+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5749,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.802170+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5750,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.802280+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5751,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.803223+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5752,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.803514+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
,,,,,MicrosoftAccount:user=pizzahuthacker@gmail.com,,,,,,,,,,,,,,5753,,,,,,1,,,,,,,,,%%8100,,,,5379,,,,,2026-04-18 17:07:02.875866+00:00,,,,,,,,pizza,,0,,,DESKTOP-7CV8A7M,,2026-04-18 17:00:17.860891+00:00,,,,,,,,,,,,0x0000000000042298,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,,,,,4532,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
