TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName
,2026-04-20 18:08:24.105934+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.107038+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.107437+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Plug and Play Events""",
-,2026-04-20 18:08:24.111839+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.137636+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.138189+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.139370+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.139874+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Process Creation""",
-,2026-04-20 18:08:24.144562+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.168482+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.169048+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.170288+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.170536+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Account Lockout""",
-,2026-04-20 18:08:24.175404+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.199560+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.200132+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.201307+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.201664+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Group Membership""",
-,2026-04-20 18:08:24.207176+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.231304+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.231876+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.233131+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.233339+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Logoff""",
-,2026-04-20 18:08:24.237991+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.261808+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.262432+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.263697+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.263887+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Logon""",
-,2026-04-20 18:08:24.268827+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.291735+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.292303+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.293385+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.293932+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Other Logon/Logoff Events""",
-,2026-04-20 18:08:24.298447+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.320673+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.321243+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.322327+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.322716+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Special Logon""",
-,2026-04-20 18:08:24.328297+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.351231+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.351858+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.352926+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.353371+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Detailed File Share""",
-,2026-04-20 18:08:24.357937+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.380226+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.380825+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.382109+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.382252+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""File Share""",
-,2026-04-20 18:08:24.386856+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.410170+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.410751+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.412098+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.412302+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Other Object Access Events""",
-,2026-04-20 18:08:24.417091+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.440260+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.440844+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.442043+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.442242+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Removable Storage""",
-,2026-04-20 18:08:24.446812+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.470381+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.470898+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.472240+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.472498+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Audit Policy Change""",
-,2026-04-20 18:08:24.477055+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.501356+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.502028+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.503473+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.503542+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Authentication Policy Change""",
-,2026-04-20 18:08:24.508547+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.530994+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.531488+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.532747+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.533194+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Authorization Policy Change""",
-,2026-04-20 18:08:24.538248+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.560480+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.561043+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.562515+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.562704+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""MPSSVC Rule-Level Policy Change""",
-,2026-04-20 18:08:24.567064+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.589613+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.590134+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.591295+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.591618+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Other Policy Change Events""",
-,2026-04-20 18:08:24.596743+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.620626+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.621277+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.622238+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.623192+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Sensitive Privilege Use""",
-,2026-04-20 18:08:24.628077+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.650269+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.650826+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.651930+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.652397+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""IPsec Driver""",
-,2026-04-20 18:08:24.656929+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.679945+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.680470+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.681580+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.681974+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Other System Events""",
-,2026-04-20 18:08:24.686367+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.708204+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.708746+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.709724+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.710215+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Security State Change""",
-,2026-04-20 18:08:24.717466+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.739388+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.739933+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.740782+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.741695+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Security System Extension""",
-,2026-04-20 18:08:24.745937+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.768404+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.769028+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.770157+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:08:24.770605+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""System Integrity""",
-,2026-04-20 18:08:24.775320+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
DESKTOP-A3EGFSV$,2026-04-20 18:08:24.799456+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.800026+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe
,2026-04-20 18:08:24.801577+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe
,2026-04-20 18:08:39.447882+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\SppExtComObj.Exe
,2026-04-20 18:08:39.452169+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\sppsvc.exe
SYSTEM,2026-04-20 18:08:42.410429+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe
,2026-04-20 18:08:42.410435+00:00,SYSTEM,4672,,,
-,2026-04-20 18:08:42.411760+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s BDESVC,
DESKTOP-A3EGFSV$,2026-04-20 18:08:45.413111+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:08:56.413399+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
-,2026-04-20 18:09:02.069937+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\dxgiadaptercache.exe""",
,2026-04-20 18:09:02.096470+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\dxgiadaptercache.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:16.291304+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:16.291307+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:16.298149+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe
,2026-04-20 18:09:37.352160+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\wbem\WmiPrvSE.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.421091+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.424179+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.424795+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.425055+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.425163+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.425293+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.426188+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.426277+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.426355+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.426430+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.426872+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.427031+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.427553+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.427794+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.428057+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.428116+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.428175+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.428259+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.428316+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.428513+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.429037+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.429090+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.429136+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.429350+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.429758+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.430174+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.430212+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.430258+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.430288+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.430397+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.430548+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.431297+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.431377+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.431459+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.431587+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.431646+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.431707+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.431757+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.431849+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.432009+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.432089+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.432165+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.432228+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.432358+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.432442+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.432505+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.432575+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.432636+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:09:42.432716+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
